Time(year-month-day h:m:s),Total solar irradiance (W/m2),Direct normal irradiance (W/m2),Global horizontal irradiance (W/m2),Air temperature  (°C) ,Atmosphere (hpa),Relative humidity (%),Power (MW)
4/16/2020 2:15,0,0,0,17,1008.2,49.6,-0.03 
4/16/2020 2:30,0,0,0,16.9,1008.4,49.5,-0.04 
4/16/2020 2:45,0,0,0,16.9,1008.4,49.3,-0.04 
4/16/2020 3:00,0,0,0,16.9,1008.3,48.9,-0.04 
4/16/2020 3:15,0,0,0,16.8,1008.2,48.9,-0.04 
4/16/2020 3:30,0,0,0,16.8,1007.9,48.3,-0.04 
4/16/2020 3:45,0,0,0,16.9,1007.9,47.8,-0.03 
4/16/2020 4:00,0,0,0,17.1,1007.6,47,-0.04 
4/16/2020 4:15,0,0,0,17,1007.8,47.6,-0.04 
4/16/2020 4:30,0,0,0,17,1007.9,47,-0.03 
4/16/2020 4:45,0,0,0,16.6,1007.7,48,-0.04 
4/16/2020 5:00,0,0,0,16.4,1007.5,47.5,-0.04 
4/16/2020 5:15,0,0,0,16.3,1007.5,47.6,-0.04 
4/16/2020 5:30,0,0,0,16,1007.7,48.9,-0.04 
4/16/2020 5:45,0,0,0,15.9,1007.4,48.1,0.01 
4/16/2020 6:00,0,0,0,15.5,1007.6,51.8,0.08 
4/16/2020 6:15,0,0,0,15.6,1008.1,49.8,0.01 
4/16/2020 6:30,0,0,0,15.5,1008,50.7,0.07 
4/16/2020 6:45,0,0,0,15.4,1008.4,52.1,0.17 
4/16/2020 7:00,0,0,0,14.9,1008.5,56,0.19 
4/16/2020 7:15,0,0,0,15,1009,56.8,0.09 
4/16/2020 7:30,0,0,0,14.2,1009.3,60.7,0.12 
4/16/2020 7:45,0,0,0,13.4,1009.4,63.9,0.21 
4/16/2020 8:00,0,0,0,12.1,1009.2,66.3,0.48 
4/16/2020 8:15,0,0,33,11.7,1008.8,64.8,0.87 
4/16/2020 8:30,0.01737,0,40,12,1008.6,62.6,1.02 
4/16/2020 8:45,0.0320309,0,48,12,1008.3,62,1.35 
4/16/2020 9:00,0.0425109,0,0,12.4,1008.6,58.4,0.55 
4/16/2020 9:15,0.0571088,0,57,12.3,1008.1,56.4,1.46 
4/16/2020 9:30,0.0636689,0,34,12.5,1008.4,53.7,1.02 
4/16/2020 9:45,0.123817,0,86,12.7,1008.4,53,2.45 
4/16/2020 10:00,0.188917,0,77,13.1,1008.4,52.2,2.32 
4/16/2020 10:15,0.237118,0,55,13.4,1008.4,52,1.55 
4/16/2020 10:30,0.254123,0,44,13.6,1008.5,51.6,1.23 
4/16/2020 10:45,0.28906,0,51,13.7,1008.3,50.9,1.39 
4/16/2020 11:00,0.343658,0,100,13.6,1008.2,48.9,2.91 
4/16/2020 11:15,0.419213,0,89,13.7,1008.4,47.2,2.61 
4/16/2020 11:30,0.491414,0,103,13.7,1008.5,45.8,3.01 
4/16/2020 11:45,0.654343,0,296,14.3,1008.4,44.5,8.67 
4/16/2020 12:00,0.897861,0,413,14.6,1008.3,44.1,14.00 
4/16/2020 12:15,1.1835,0,273,14.7,1008.3,44.9,7.69 
4/16/2020 12:30,1.33407,0,163,14.6,1008.2,45.6,4.81 
4/16/2020 12:45,1.43457,0,87,14.7,1008.5,44.4,2.69 
4/16/2020 13:00,1.50073,0,132,14.8,1008.3,44.3,4.32 
4/16/2020 13:15,1.65737,0,191,15.3,1008.4,44.4,6.09 
4/16/2020 13:30,2.03477,265,465,16.2,1008.1,44.9,18.83 
4/16/2020 13:45,2.69236,331,345,17,1008.2,45.3,22.89 
4/16/2020 14:00,3.14581,42,287,17.2,1008.2,46.1,11.47 
4/16/2020 14:15,3.40786,226,297,17.4,1008.4,47.6,10.96 
4/16/2020 14:30,3.92444,468,246,18.4,1008.2,51.1,22.34 
4/16/2020 14:45,4.49499,548,166,18.4,1008.3,51.7,20.73 
4/16/2020 15:00,5.03555,478,179,18.4,1008.3,51.9,19.45 
4/16/2020 15:15,5.52628,438,177,18.2,1008.5,52.5,17.50 
4/16/2020 15:30,5.96297,392,182,18.1,1008.5,51.1,15.39 
4/16/2020 15:45,6.34182,309,195,18.1,1008.6,51.5,13.46 
4/16/2020 16:00,6.67503,295,182,17.9,1008.7,49.4,11.96 
4/16/2020 16:15,6.96877,286,168,18,1008.7,49,10.34 
4/16/2020 16:30,7.22113,234,156,18.1,1008.8,49.3,8.29 
4/16/2020 16:45,7.42327,192,144,18,1009,50.8,6.55 
4/16/2020 17:00,7.57962,149,122,18,1008.9,49,4.80 
4/16/2020 17:15,7.695,92,110,18,1008.9,50.1,3.61 
4/16/2020 17:30,7.78037,52,88,17.9,1009,50.1,2.52 
4/16/2020 17:45,7.83796,0,66,17.7,1009.1,50.8,1.67 
4/16/2020 18:00,7.87189,0,36,17.4,1009.2,53.3,0.85 
4/16/2020 18:15,7.87189,0,0,17.2,1009.4,54.5,0.21 
4/16/2020 18:30,7.87189,0,0,16.9,1009.7,56.7,0.00 
4/16/2020 18:45,7.87189,0,0,16.7,1009.9,56.5,-0.03 
4/16/2020 19:00,7.87189,0,0,16.5,1009.9,57.2,-0.04 
4/16/2020 19:15,7.87189,0,0,16.2,1010.3,57.9,-0.04 
4/16/2020 19:30,7.87189,0,0,15.8,1010.8,57.6,-0.04 
4/16/2020 19:45,7.87189,0,0,15.5,1010.8,58.3,-0.04 
4/16/2020 20:00,7.87189,0,0,14.9,1010.9,53.8,-0.04 
4/16/2020 20:15,7.87189,0,0,14.7,1011.1,51.1,-0.04 
4/16/2020 20:30,7.87189,0,0,14.7,1011.2,49.5,-0.04 
4/16/2020 20:45,7.87189,0,0,14.3,1011.2,48,-0.04 
4/16/2020 21:00,7.87189,0,0,14,1011.3,45.9,-0.04 
4/16/2020 21:15,7.87189,0,0,13.8,1011.4,44.5,-0.04 
4/16/2020 21:30,7.87189,0,0,13.8,1011.5,43.3,-0.04 
4/16/2020 21:45,7.87189,0,0,13.7,1011.4,41.9,-0.04 
4/16/2020 22:00,7.87189,0,0,13.9,1011.2,41.4,-0.04 
4/16/2020 22:15,7.87189,0,0,13.7,1011.1,41.7,-0.04 
4/16/2020 22:30,7.87189,0,0,13.8,1011.1,41,-0.04 
4/16/2020 22:45,7.87189,0,0,13.7,1011,40.4,-0.04 
4/16/2020 23:00,7.87189,0,0,13.3,1010.9,40.2,-0.04 
4/16/2020 23:15,7.87189,0,0,13.5,1010.9,40.5,-0.04 
4/16/2020 23:30,7.87189,0,0,13.3,1010.9,40.3,-0.04 
4/16/2020 23:45,7.87189,0,0,13.1,1010.8,40.6,-0.04 
4/17/2020 0:00,7.87189,0,0,12.9,1010.9,40.6,-0.04 
4/17/2020 0:15,0,0,0,12.6,1010.7,40.5,-0.04 
4/17/2020 0:30,0,0,0,12.9,1010.5,40.9,-0.04 
4/17/2020 0:45,0,0,0,13.2,1010.5,42.4,-0.04 
4/17/2020 1:00,0,0,0,13.2,1010.2,45.3,-0.04 
4/17/2020 1:15,0,0,0,13.1,1010.4,45.3,-0.04 
4/17/2020 1:30,0,0,0,13.2,1010.4,47.4,-0.03 
4/17/2020 1:45,0,0,0,13.1,1010.4,48.7,-0.04 
4/17/2020 2:00,0,0,0,12.9,1010.3,49.5,-0.04 
4/17/2020 2:15,0,0,0,12.8,1010.4,49.9,-0.04 
4/17/2020 2:30,0,0,0,12.7,1010.4,50.5,-0.04 
4/17/2020 2:45,0,0,0,12.9,1010.5,52.8,-0.04 
4/17/2020 3:00,0,0,0,12.8,1010.5,53.8,-0.04 
4/17/2020 3:15,0,0,0,12.6,1010.7,54.2,-0.04 
4/17/2020 3:30,0,0,0,12.9,1010.7,54.2,-0.04 
4/17/2020 3:45,0,0,0,12.5,1010.6,54.9,-0.04 
4/17/2020 4:00,0,0,0,12.5,1010.7,55.1,-0.04 
4/17/2020 4:15,0,0,0,12.3,1010.7,55.4,-0.04 
4/17/2020 4:30,0,0,0,12.2,1010.7,55.7,-0.04 
4/17/2020 4:45,0,0,0,12.1,1010.9,55.9,-0.04 
4/17/2020 5:00,0,0,0,12.1,1010.8,56.2,-0.04 
4/17/2020 5:15,0,0,0,12.1,1011.1,56.3,-0.04 
4/17/2020 5:30,0,0,0,12.1,1011.1,56.2,0.02 
4/17/2020 5:45,0,0,0,11.6,1011.3,56.9,0.35 
4/17/2020 6:00,0.002344,0,40,11.7,1011.5,56.5,0.85 
4/17/2020 6:15,0.039609,0,60,11.9,1011.6,56.7,1.43 
4/17/2020 6:30,0.098206,138,75,12.1,1011.7,56.7,2.24 
4/17/2020 6:45,0.184862,186,90,12.5,1011.9,56.3,3.33 
4/17/2020 7:00,0.309959,250,99,12.9,1012.2,56.1,4.77 
4/17/2020 7:15,0.479417,316,110,13.5,1012.4,55,6.55 
4/17/2020 7:30,0.689709,343,119,14,1012.5,52.7,8.12 
4/17/2020 7:45,0.940672,376,125,14.4,1012.6,52.8,9.94 
4/17/2020 8:00,1.24121,440,118,14.6,1012.8,53.6,11.87 
4/17/2020 8:15,1.59366,491,114,14.6,1012.8,54.2,13.82 
4/17/2020 8:30,1.98322,547,109,14.8,1012.9,54.8,15.80 
4/17/2020 8:45,2.39378,554,113,15,1013.1,54.2,17.43 
4/17/2020 9:00,2.81955,531,126,14.9,1013.3,55.7,18.73 
4/17/2020 9:15,3.27558,503,162,15.2,1013.5,56.6,19.26 
4/17/2020 9:30,3.74425,375,276,15.3,1013.8,57.3,15.61 
4/17/2020 9:45,4.26531,328,260,15,1014.1,57.6,14.54 
4/17/2020 10:00,4.89071,519,242,15.1,1014.3,56.8,22.71 
4/17/2020 10:15,5.57194,531,279,15,1014.6,56.5,24.13 
4/17/2020 10:30,6.25486,616,222,15,1014.9,56,22.54 
4/17/2020 10:45,6.89796,67,280,15.3,1014.9,55.9,19.20 
4/17/2020 11:00,7.26408,456,375,14.9,1014.9,57.6,12.63 
4/17/2020 11:15,7.85279,625,348,14.8,1014.9,56.3,21.18 
4/17/2020 11:30,8.5831,637,171,14.8,1015.2,54.9,22.55 
4/17/2020 11:45,9.3769,238,319,15.2,1015.4,52.6,22.51 
4/17/2020 12:00,10.0349,0,393,15.4,1015.4,53.2,16.47 
4/17/2020 12:15,10.6072,0,353,15.3,1015.5,51.3,15.97 
4/17/2020 12:30,11.1022,163,410,15.3,1015.8,51.6,15.30 
4/17/2020 12:45,11.6928,280,330,15.2,1015.8,50.9,14.59 
4/17/2020 13:00,12.126,0,302,15.4,1016,52.3,10.30 
4/17/2020 13:15,12.6519,0,264,15.6,1016.1,51.1,10.98 
4/17/2020 13:30,13.0423,546,362,15.7,1016.1,50.8,17.20 
4/17/2020 13:45,13.5295,397,392,16,1016.1,50.6,17.60 
4/17/2020 14:00,14.112,500,315,16.3,1015.9,48.8,22.66 
4/17/2020 14:15,14.5288,440,299,16.2,1015.9,49.7,17.57 
4/17/2020 14:30,15.0208,125,305,16.4,1016,49.6,11.60 
4/17/2020 14:45,15.3129,46,255,16.2,1015.9,50.7,11.46 
4/17/2020 15:00,15.7068,0,178,16,1016,48.4,10.96 
4/17/2020 15:15,16.2428,547,236,16.9,1016,47.3,19.06 
4/17/2020 15:30,16.6166,456,179,16.6,1016.1,48.7,14.41 
4/17/2020 15:45,16.9751,338,200,16.7,1016.1,49.1,13.78 
4/17/2020 16:00,17.2761,31,234,16.9,1016.2,50.2,9.55 
4/17/2020 16:15,17.5134,162,259,16.7,1016.4,49,11.05 
4/17/2020 16:30,17.7986,43,163,16.7,1016.4,49.3,7.78 
4/17/2020 16:45,18.0046,322,165,16.7,1016.6,49.2,8.47 
4/17/2020 17:00,18.1997,249,146,16.9,1016.8,50.2,6.09 
4/17/2020 17:15,18.3557,224,113,16.4,1016.9,51.3,4.56 
4/17/2020 17:30,18.454,183,84,16.1,1017.2,52.1,2.86 
4/17/2020 17:45,18.523,150,64,15.9,1017.3,52.1,1.87 
4/17/2020 18:00,18.569,76,46,15,1017.4,59,1.13 
4/17/2020 18:15,18.5792,0,0,14.5,1017.5,60.2,0.53 
4/17/2020 18:30,18.5792,0,0,14.5,1017.7,59.3,0.16 
4/17/2020 18:45,18.5792,0,0,14.4,1018,59.3,-0.03 
4/17/2020 19:00,18.5792,0,0,14.3,1018.1,60.1,-0.04 
4/17/2020 19:15,18.5792,0,0,14.1,1018.5,61,-0.04 
4/17/2020 19:30,18.5792,0,0,13.8,1018.8,61.4,-0.04 
4/17/2020 19:45,18.5792,0,0,13.7,1018.9,61.4,-0.04 
4/17/2020 20:00,18.5792,0,0,13.7,1019.2,62.2,-0.04 
4/17/2020 20:15,18.5792,0,0,13.5,1019.2,62.1,-0.04 
4/17/2020 20:30,18.5792,0,0,13.3,1019.4,62.2,-0.04 
4/17/2020 20:45,18.5792,0,0,13,1019.5,62.5,-0.04 
4/17/2020 21:00,18.5792,0,0,12.3,1019.6,61.3,-0.04 
4/17/2020 21:15,18.5792,0,0,12.8,1019.9,60.4,-0.04 
4/17/2020 21:30,18.5792,0,0,12.3,1019.9,60.1,-0.04 
4/17/2020 21:45,18.5792,0,0,12.3,1020.1,59.7,-0.04 
4/17/2020 22:00,18.5792,0,0,12.4,1020.1,59.5,-0.04 
4/17/2020 22:15,18.5792,0,0,12.1,1020,59.2,-0.04 
4/17/2020 22:30,18.5792,0,0,12.2,1020.1,58.7,-0.04 
4/17/2020 22:45,18.5792,0,0,12.3,1020,57.4,-0.04 
4/17/2020 23:00,18.5792,0,0,12,1020.1,55.6,-0.04 
4/17/2020 23:15,18.5792,0,0,11.7,1020.3,53.9,-0.04 
4/17/2020 23:30,18.5792,0,0,11.3,1020.5,49.4,-0.04 
4/17/2020 23:45,18.5792,0,0,11.5,1020.4,46.1,-0.03 
4/18/2020 0:00,18.5792,0,0,11.4,1020.4,45.7,-0.04 
4/18/2020 0:15,0,0,0,11.4,1020.5,45.7,-0.04 
4/18/2020 0:30,0,0,0,11.2,1020.4,44.8,-0.04 
4/18/2020 0:45,0,0,0,11.2,1020.3,44.2,-0.03 
4/18/2020 1:00,0,0,0,11.5,1020.4,44.3,-0.04 
4/18/2020 1:15,0,0,0,11.6,1020.2,44.5,-0.04 
4/18/2020 1:30,0,0,0,11.5,1020,44,-0.04 
4/18/2020 1:45,0,0,0,11.6,1020,43.7,-0.03 
4/18/2020 2:00,0,0,0,11.5,1020,44.1,-0.04 
4/18/2020 2:15,0,0,0,11.4,1020.1,44.8,-0.04 
4/18/2020 2:30,0,0,0,11.4,1020.3,45.7,-0.03 
4/18/2020 2:45,0,0,0,11.5,1020.4,46.6,-0.04 
4/18/2020 3:00,0,0,0,11.6,1020.3,47.4,-0.04 
4/18/2020 3:15,0,0,0,11.6,1020.3,48.6,-0.04 
4/18/2020 3:30,0,0,0,10.8,1020.4,46.2,-0.04 
4/18/2020 3:45,0,0,0,10.9,1020.3,45,-0.03 
4/18/2020 4:00,0,0,0,11,1020.3,44.6,-0.04 
4/18/2020 4:15,0,0,0,11,1020.3,44.8,-0.04 
4/18/2020 4:30,0,0,0,11.2,1020.4,46,-0.04 
4/18/2020 4:45,0,0,0,11.2,1020.5,46.4,-0.04 
4/18/2020 5:00,0,0,0,11.1,1020.6,46.7,-0.04 
4/18/2020 5:15,0,0,0,10.8,1020.8,47.3,-0.04 
4/18/2020 5:30,0,0,0,10.2,1021,45.5,0.02 
4/18/2020 5:45,0,0,0,9.9,1021.1,44.9,0.31 
4/18/2020 6:00,0,0,40,10.1,1021.2,44.1,0.87 
4/18/2020 6:15,0.0349889,0,62,10.7,1021.3,43.6,1.52 
4/18/2020 6:30,0.091052,0,88,11.2,1021.4,43.8,2.32 
4/18/2020 6:45,0.171596,120,103,11.7,1021.4,44.7,3.29 
4/18/2020 7:00,0.284011,188,122,12.2,1021.6,46.1,4.36 
4/18/2020 7:15,0.431405,191,137,12.7,1021.5,49.1,5.63 
4/18/2020 7:30,0.61964,240,166,12.9,1021.5,50.1,7.57 
4/18/2020 7:45,0.837903,224,166,13.3,1021.6,50.8,8.30 
4/18/2020 8:00,1.10091,283,182,14,1021.6,51.6,10.58 
4/18/2020 8:15,1.41143,315,185,14.7,1021.6,52.6,12.00 
4/18/2020 8:30,1.763,357,194,15.2,1021.9,53.4,13.83 
4/18/2020 8:45,2.13931,382,206,15.6,1022.2,53.7,15.14 
4/18/2020 9:00,2.54091,391,213,16.3,1022.3,53,16.50 
4/18/2020 9:15,2.97979,408,228,17.1,1022.2,52,17.87 
4/18/2020 9:30,3.46191,412,228,17.2,1022.2,51.3,18.57 
4/18/2020 9:45,4.01538,332,254,17.8,1022.2,51,20.95 
4/18/2020 10:00,4.49751,369,317,17.7,1022.2,47.4,17.18 
4/18/2020 10:15,5.06388,341,272,18,1022.2,46.5,19.88 
4/18/2020 10:30,5.72702,507,245,18.9,1022.2,45.7,23.69 
4/18/2020 10:45,6.42866,465,241,18.5,1022.1,45,23.96 
4/18/2020 11:00,7.14926,517,244,19.6,1021.9,43.9,24.57 
4/18/2020 11:15,7.89617,522,242,19.7,1021.8,43.3,25.05 
4/18/2020 11:30,8.66345,533,262,19.9,1021.5,42.3,25.71 
4/18/2020 11:45,9.26918,345,264,19.2,1021.3,43.3,19.94 
4/18/2020 12:00,10.0333,454,272,19.5,1020.9,43.4,25.26 
4/18/2020 12:15,10.7799,431,301,19.5,1020.7,44.4,23.84 
4/18/2020 12:30,11.4738,368,309,19.7,1020.6,44.6,21.83 
4/18/2020 12:45,12.1685,404,299,19.9,1020.4,43.9,22.26 
4/18/2020 13:00,12.887,487,288,19.5,1020.1,44.4,23.35 
4/18/2020 13:15,13.6148,458,284,19.6,1020.2,42.8,22.36 
4/18/2020 13:30,14.2377,312,334,19.6,1020,42.9,20.17 
4/18/2020 13:45,14.8657,294,312,19.9,1019.8,44.1,17.11 
4/18/2020 14:00,15.3154,175,341,19.1,1019.5,44.7,14.98 
4/18/2020 14:15,15.6917,48,338,19.2,1019.3,45.9,11.26 
4/18/2020 14:30,16.0281,77,345,19,1019.3,45.4,11.44 
4/18/2020 14:45,16.2753,0,276,18.7,1018.9,46.7,7.81 
4/18/2020 15:00,16.5508,77,317,18.8,1018.7,46.4,11.09 
4/18/2020 15:15,16.8074,0,265,18.5,1018.3,45.3,7.47 
4/18/2020 15:30,16.9976,0,225,18.1,1018.3,46.7,6.14 
4/18/2020 15:45,17.1947,45,277,18.5,1018.2,47.7,8.72 
4/18/2020 16:00,17.4306,0,204,18.3,1018.4,46.9,5.89 
4/18/2020 16:15,17.6046,0,185,18,1018.2,47.4,5.04 
4/18/2020 16:30,17.7269,0,202,17.8,1018,46.4,5.39 
4/18/2020 16:45,17.8406,0,118,17.5,1018,47.8,2.95 
4/18/2020 17:00,17.913,0,94,17.4,1018.1,52.6,2.23 
4/18/2020 17:15,17.964,0,61,17.1,1018.2,51.4,1.46 
4/18/2020 17:30,18.0089,0,69,17.1,1018.1,51.9,1.59 
4/18/2020 17:45,18.0404,0,45,17.1,1018.1,52.9,0.96 
4/18/2020 18:00,18.0411,0,31,16.9,1018.2,53.8,0.60 
4/18/2020 18:15,18.0411,0,0,16.8,1018,54.8,0.19 
4/18/2020 18:30,18.0411,0,0,16.6,1018.1,54.6,0.02 
4/18/2020 18:45,18.0411,0,0,16.4,1018.2,55.5,-0.05 
4/18/2020 19:00,18.0411,0,0,16.4,1018.2,55.1,-0.03 
4/18/2020 19:15,18.0411,0,0,16.2,1018.3,55.7,-0.04 
4/18/2020 19:30,18.0411,0,0,16.2,1018,57.2,-0.04 
4/18/2020 19:45,18.0411,0,0,16.1,1018.2,58,-0.04 
4/18/2020 20:00,18.0411,0,0,15.8,1018.1,58.5,-0.04 
4/18/2020 20:15,18.0411,0,0,15.7,1018.3,60.3,-0.04 
4/18/2020 20:30,18.0411,0,0,15.6,1018.1,59.6,-0.04 
4/18/2020 20:45,18.0411,0,0,15.5,1018.1,59.7,-0.04 
4/18/2020 21:00,18.0411,0,0,15.5,1018.2,60.4,-0.04 
4/18/2020 21:15,18.0411,0,0,15.4,1017.8,60.6,-0.03 
4/18/2020 21:30,18.0411,0,0,15.2,1017.7,62.3,-0.03 
4/18/2020 21:45,18.0411,0,0,15.1,1017.4,62.1,-0.04 
4/18/2020 22:00,18.0411,0,0,15,1017.3,62.5,-0.04 
4/18/2020 22:15,18.0411,0,0,14.8,1017,60.3,-0.04 
4/18/2020 22:30,18.0411,0,0,14.7,1016.9,59.9,-0.04 
4/18/2020 22:45,18.0411,0,0,14.7,1017.1,60.2,-0.03 
4/18/2020 23:00,18.0411,0,0,14.6,1017.1,60.9,-0.03 
4/18/2020 23:15,18.0411,0,0,14.7,1016.9,60.6,-0.03 
4/18/2020 23:30,18.0411,0,0,14.6,1017,61.1,-0.04 
4/18/2020 23:45,18.0411,0,0,14.6,1016.8,61.4,-0.04 
4/19/2020 0:00,18.0411,0,0,14.5,1016.7,61.8,-0.04 
4/19/2020 0:15,0,0,0,14.5,1016.5,61.9,-0.03 
4/19/2020 0:30,0,0,0,14.4,1016.4,62.4,-0.03 
4/19/2020 0:45,0,0,0,14.6,1016.2,61.5,-0.04 
4/19/2020 1:00,0,0,0,14.6,1015.9,61.9,-0.04 
4/19/2020 1:15,0,0,0,14.7,1015.8,61.5,-0.04 
4/19/2020 1:30,0,0,0,14.5,1015.5,62.3,-0.04 
4/19/2020 1:45,0,0,0,14.5,1015.3,62.8,-0.04 
4/19/2020 2:00,0,0,0,14.4,1015.2,63.1,-0.04 
4/19/2020 2:15,0,0,0,14.5,1015.1,62.7,-0.04 
4/19/2020 2:30,0,0,0,14.4,1014.7,62.6,-0.04 
4/19/2020 2:45,0,0,0,14.4,1014.6,62.4,-0.04 
4/19/2020 3:00,0,0,0,14.6,1014.6,62.1,-0.04 
4/19/2020 3:15,0,0,0,14,1014.6,61.8,-0.04 
4/19/2020 3:30,0,0,0,14,1014.7,59.8,-0.04 
4/19/2020 3:45,0,0,0,14.1,1014.6,59.4,-0.03 
4/19/2020 4:00,0,0,0,14.3,1014.5,58.7,-0.04 
4/19/2020 4:15,0,0,0,13.6,1014.7,59.9,-0.04 
4/19/2020 4:30,0,0,0,13.3,1014.7,59.9,-0.04 
4/19/2020 4:45,0,0,0,13.2,1014.6,59.4,-0.04 
4/19/2020 5:00,0,0,0,13.1,1014.5,58.9,-0.04 
4/19/2020 5:15,0,0,0,13,1014.8,57.9,-0.04 
4/19/2020 5:30,0,0,0,12.8,1014.7,56.5,-0.04 
4/19/2020 5:45,0,0,0,12.7,1014.9,54,0.02 
4/19/2020 6:00,0,0,0,12.6,1015.1,52.1,0.13 
4/19/2020 6:15,0,0,0,12.6,1015.2,50.4,0.20 
4/19/2020 6:30,0,0,0,12.4,1015.1,48.7,0.40 
4/19/2020 6:45,0,0,33,12.5,1015.2,47,0.73 
4/19/2020 7:00,0,0,33,12.5,1015.3,45.8,0.76 
4/19/2020 7:15,0,0,0,12.5,1015.3,44.9,0.36 
4/19/2020 7:30,0,0,0,12.4,1015.4,44.2,0.36 
4/19/2020 7:45,0.004793,0,48,12.4,1015.3,43.4,1.15 
4/19/2020 8:00,0.037773,0,49,12.5,1015.3,42.8,1.23 
4/19/2020 8:15,0.070447,0,52,12.6,1015.2,42.3,1.37 
4/19/2020 8:30,0.106406,0,54,12.6,1015.2,42,1.37 
4/19/2020 8:45,0.151046,0,73,12.7,1015.2,41.6,1.82 
4/19/2020 9:00,0.214805,0,110,12.8,1015.3,41.3,2.78 
4/19/2020 9:15,0.311199,0,161,12.8,1015.1,40.9,4.26 
4/19/2020 9:30,0.434777,0,182,13,1015,40.5,4.87 
4/19/2020 9:45,0.57307,0,214,13.1,1015,40,5.73 
4/19/2020 10:00,0.704687,0,166,13.1,1015,39.7,4.42 
4/19/2020 10:15,0.822338,0,172,13.2,1014.9,39.3,4.77 
4/19/2020 10:30,0.967561,0,226,13.5,1014.9,38.9,6.14 
4/19/2020 10:45,1.1241,0,179,13.5,1014.7,38.8,4.61 
4/19/2020 11:00,1.24065,0,146,13.6,1014.6,38.7,4.14 
4/19/2020 11:15,1.3365,0,129,13.6,1014.4,38.8,3.64 
4/19/2020 11:30,1.42649,0,113,13.6,1014.3,38.8,3.35 
4/19/2020 11:45,1.50628,0,124,13.6,1014.3,38.8,3.64 
4/19/2020 12:00,1.5987,0,124,13.6,1014.2,38.8,3.49 
4/19/2020 12:15,1.72072,0,163,13.8,1014,38.6,4.87 
4/19/2020 12:30,1.81033,0,135,13.6,1013.7,38.7,4.21 
4/19/2020 12:45,1.96845,0,318,13.9,1013.5,38.5,10.34 
4/19/2020 13:00,2.30007,0,359,14.2,1013.2,38.7,10.38 
4/19/2020 13:15,2.6191,0,440,14.5,1012.8,39,14.32 
4/19/2020 13:30,2.99743,57,424,14.7,1012.8,39.4,12.38 
4/19/2020 13:45,3.4146,0,351,14.9,1012.4,39.9,9.55 
4/19/2020 14:00,3.6648,0,201,14.8,1012.1,40.6,5.72 
4/19/2020 14:15,3.77758,0,98,14.2,1012,41,2.82 
4/19/2020 14:30,3.8681,0,142,14.4,1011.9,42.1,4.34 
4/19/2020 14:45,4.00557,0,179,14.7,1011.8,43.7,5.09 
4/19/2020 15:00,4.14824,0,152,14.8,1011.5,45.8,4.22 
4/19/2020 15:15,4.25017,0,158,14.9,1011.3,46.6,4.52 
4/19/2020 15:30,4.41899,0,300,15.3,1011,47.3,9.32 
4/19/2020 15:45,4.63062,0,213,15.4,1011,48.1,6.01 
4/19/2020 16:00,4.75304,0,128,15.2,1011,48.8,3.17 
4/19/2020 16:15,4.81764,0,70,15.1,1011.1,48.6,1.77 
4/19/2020 16:30,4.87111,0,65,15,1011.2,49.4,1.83 
4/19/2020 16:45,4.96181,0,146,15.3,1011.2,49.9,3.86 
4/19/2020 17:00,5.07074,64,110,15.7,1010.9,50,3.06 
4/19/2020 17:15,5.16477,39,119,15.5,1010.8,50.7,3.19 
4/19/2020 17:30,5.25033,57,98,15.4,1010.6,50.5,2.56 
4/19/2020 17:45,5.31598,54,74,15.3,1010.4,50.3,1.83 
4/19/2020 18:00,5.35943,33,48,15,1010.2,50.5,1.10 
4/19/2020 18:15,5.37372,0,0,14.9,1009.9,49.8,0.56 
4/19/2020 18:30,5.37372,0,0,14.8,1010.1,48.8,0.17 
4/19/2020 18:45,5.37372,0,0,14.6,1010.4,48.4,-0.02 
4/19/2020 19:00,5.37372,0,0,14.5,1010.6,47.8,-0.04 
4/19/2020 19:15,5.37372,0,0,14.3,1010.6,46.8,-0.04 
4/19/2020 19:30,5.37372,0,0,14.2,1010.9,48.4,-0.04 
4/19/2020 19:45,5.37372,0,0,14,1011.1,48.5,-0.04 
4/19/2020 20:00,5.37372,0,0,14.1,1011.1,48.8,-0.04 
4/19/2020 20:15,5.37372,0,0,14,1011.5,48.9,-0.04 
4/19/2020 20:30,5.37372,0,0,14,1011.6,49,-0.03 
4/19/2020 20:45,5.37372,0,0,13.9,1011.6,49.7,-0.04 
4/19/2020 21:00,5.37372,0,0,13.8,1011.6,49.3,-0.04 
4/19/2020 21:15,5.37372,0,0,13.7,1011.5,49.3,-0.04 
4/19/2020 21:30,5.37372,0,0,13.8,1011.5,49.9,-0.03 
4/19/2020 21:45,5.37372,0,0,13.7,1011.5,49.7,-0.04 
4/19/2020 22:00,5.37372,0,0,13.6,1011.1,49.5,-0.04 
4/19/2020 22:15,5.37372,0,0,13.4,1011.2,48.8,-0.04 
4/19/2020 22:30,5.37372,0,0,13.3,1011.4,48.4,-0.04 
4/19/2020 22:45,5.37372,0,0,13.2,1011.2,47.9,-0.04 
4/19/2020 23:00,5.37372,0,0,13.1,1011.1,47.4,-0.04 
4/19/2020 23:15,5.37372,0,0,13,1010.7,46.8,-0.04 
4/19/2020 23:30,5.37372,0,0,13.1,1010.8,47.2,-0.04 
4/19/2020 23:45,5.37372,0,0,13.2,1010.5,47.2,-0.04 
