Time(year-month-day h:m:s),Total solar irradiance (W/m2),Direct normal irradiance (W/m2),Global horizontal irradiance (W/m2),Air temperature  (°C) ,Atmosphere (hpa),Relative humidity (%),Power (MW)
2020-08-31 23:30:00,0,0,0,25.3,911.7,6.2,0.00 
2020-08-31 23:45:00,0,0,0,26.5,911.6,5.1,0.00 
2020-09-01 00:00:00,0,0,0,26.4,911.5,5.1,0.00 
2020-09-01 00:15:00,0,4,0,25.1,911.6,5.7,0.00 
2020-09-01 00:30:00,0,0,0,23.6,911.6,7.9,0.00 
2020-09-01 00:45:00,0,0,0,24.8,911.8,6.4,0.00 
2020-09-01 01:00:00,0,0,0,24.9,911.9,6.6,0.00 
2020-09-01 01:15:00,0,1,0,24.4,911.9,7.4,0.00 
2020-09-01 01:30:00,0,0,0,23.8,911.9,7.5,0.00 
2020-09-01 01:45:00,0,0,0,23.9,912,7.6,0.00 
2020-09-01 02:00:00,0,1,0,23.5,912,8.2,0.00 
2020-09-01 02:15:00,0,0,0,23.9,911.9,7.4,0.00 
2020-09-01 02:30:00,0,1,0,23.6,911.9,7.7,0.00 
2020-09-01 02:45:00,0,0,0,23.1,911.8,8.6,0.00 
2020-09-01 03:00:00,0,0,0,23.3,911.6,8.7,0.00 
2020-09-01 03:15:00,0,1,0,22.8,911.7,9.2,0.00 
2020-09-01 03:30:00,0,0,0,22.8,911.8,8.9,0.00 
2020-09-01 03:45:00,0,0,0,23.2,911.8,8.6,0.00 
2020-09-01 04:00:00,0,0,0,23,911.8,8.7,0.00 
2020-09-01 04:15:00,0,0,0,23.1,911.7,8.3,0.00 
2020-09-01 04:30:00,0,0,0,23.1,911.9,8.2,0.00 
2020-09-01 04:45:00,0,2,0,20.9,912,10.9,0.00 
2020-09-01 05:00:00,0,0,0,22.5,912,9.4,0.00 
2020-09-01 05:15:00,0,0,0,21.8,911.9,10.3,0.00 
2020-09-01 05:30:00,0,2,0,20.9,911.9,10.6,0.00 
2020-09-01 05:45:00,0,2,0,20.2,912.2,12.1,0.00 
2020-09-01 06:00:00,0,0,0,21.5,912.1,10.8,0.00 
2020-09-01 06:15:00,0,0,0,21.6,912.3,11,0.00 
2020-09-01 06:30:00,0,0,0,22.1,912.3,9.8,0.00 
2020-09-01 06:45:00,0,2,0,20.6,912.3,12.1,0.00 
2020-09-01 07:00:00,0,0,0,21.1,912.5,11.4,0.00 
2020-09-01 07:15:00,9,8,4,20.9,912.7,11.7,0.08 
2020-09-01 07:30:00,34,23,12,21.3,912.8,11.5,0.45 
2020-09-01 07:45:00,62,44,21,21.1,912.8,12.1,1.03 
2020-09-01 08:00:00,83,58,28,21.6,912.9,10.6,2.43 
2020-09-01 08:15:00,136,65,33,22.1,913,10,4.67 
2020-09-01 08:30:00,195,63,38,23.9,913,5.3,7.69 
2020-09-01 08:45:00,254,73,42,24.3,913.1,5,10.86 
2020-09-01 09:00:00,323,73,46,25,913.2,3.7,14.06 
2020-09-01 09:15:00,408,78,50,25.3,913.3,3.8,17.23 
2020-09-01 09:30:00,496,74,53,25.8,913.1,3.3,20.25 
2020-09-01 09:45:00,576,65,58,26.4,913.4,2.4,23.12 
2020-09-01 10:00:00,642,64,61,26.8,913.5,2.7,25.85 
2020-09-01 10:15:00,698,60,64,27.2,913.5,1.6,28.38 
2020-09-01 10:30:00,741,58,69,27.5,913.6,1,30.69 
2020-09-01 10:45:00,780,57,72,27.4,913.6,1.3,32.82 
2020-09-01 11:00:00,825,48,74,28.2,913.8,1.2,34.61 
2020-09-01 11:15:00,870,50,78,28,913.8,0.4,36.17 
2020-09-01 11:30:00,913,46,81,28.8,914.1,0,37.47 
2020-09-01 11:45:00,940,26,85,29.2,913.7,6553,38.57 
2020-09-01 12:00:00,948,12,90,29.4,913.8,6553,39.52 
2020-09-01 12:15:00,951,10,93,30.1,913.7,6552.9,40.10 
2020-09-01 12:30:00,967,13,104,30.1,913.4,6552.4,40.19 
2020-09-01 12:45:00,986,10,119,31.5,913.4,6552.3,40.92 
2020-09-01 13:00:00,1011,11,136,30.9,913.3,6551.1,41.60 
2020-09-01 13:15:00,1025,10,142,31.3,913.1,6550.6,41.63 
2020-09-01 13:30:00,1045,10,140,31.2,913,6550.6,41.98 
2020-09-01 13:45:00,1052,9,250,31.3,912.8,6550.7,42.22 
2020-09-01 14:00:00,1055,11,158,31.2,912.6,6550.5,41.58 
2020-09-01 14:15:00,1061,12,171,30.7,912.5,6550.7,41.21 
2020-09-01 14:30:00,1060,7,179,32.2,912.3,6550.6,41.09 
2020-09-01 14:45:00,1066,13,200,30.9,912.1,6549.7,40.40 
2020-09-01 15:00:00,1050,7,212,31.7,911.8,6549.8,39.84 
2020-09-01 15:15:00,1040,9,219,32.2,911.7,6549.4,38.52 
2020-09-01 15:30:00,1020,8,233,32.2,911.5,6549,37.66 
2020-09-01 15:45:00,994,10,252,32.1,911.2,6549.1,36.24 
2020-09-01 16:00:00,947,8,266,32.7,911.1,6549.4,34.78 
2020-09-01 16:15:00,881,9,281,32,911,6548.8,33.23 
2020-09-01 16:30:00,806,6,290,32.6,910.9,6549.1,31.33 
2020-09-01 16:45:00,752,7,306,32.3,910.7,6548.6,29.80 
2020-09-01 17:00:00,706,7,314,32.2,910.5,6548.2,27.67 
2020-09-01 17:15:00,669,8,319,32.1,910.5,6548.5,25.29 
2020-09-01 17:30:00,627,8,316,32,910.3,6548.4,22.82 
2020-09-01 17:45:00,565,7,304,32.2,910.3,6548.4,20.12 
2020-09-01 18:00:00,495,7,275,31.8,910.1,6548.1,17.23 
2020-09-01 18:15:00,416,7,241,31.9,910,6548.2,14.21 
2020-09-01 18:30:00,329,5,199,32.1,910,6548.1,11.13 
2020-09-01 18:45:00,257,1,164,31.7,909.8,6548.1,8.08 
2020-09-01 19:00:00,187,0,125,32,909.9,6547.7,5.26 
2020-09-01 19:15:00,138,0,94,31.5,909.6,6547.8,2.85 
2020-09-01 19:30:00,80,1,60,31.3,909.5,6548.1,1.18 
2020-09-01 19:45:00,60,0,31,31.1,909.4,6548.2,0.47 
2020-09-01 20:00:00,14,2,8,30.6,909.4,6549.5,0.02 
2020-09-01 20:15:00,0,1,0,30,909.4,6549.3,0.00 
2020-09-01 20:30:00,0,0,0,29.5,909.5,6549.4,0.00 
2020-09-01 20:45:00,0,1,0,29.2,909.5,6549.7,0.00 
2020-09-01 21:00:00,0,0,0,28.7,909.5,6550.6,0.00 
2020-09-01 21:15:00,0,0,0,28.5,909.7,6550.1,0.00 
2020-09-01 21:30:00,0,0,0,28.5,909.5,6549.5,0.00 
2020-09-01 21:45:00,0,1,0,28.4,909.9,6549.4,0.00 
2020-09-01 22:00:00,0,0,0,28.6,910,6549.5,0.00 
2020-09-01 22:15:00,0,1,0,28.2,910.1,6549.4,0.00 
2020-09-01 22:30:00,0,1,0,27.3,910,6550,0.00 
2020-09-01 22:45:00,0,0,0,27.4,910,6550.6,0.00 
2020-09-01 23:00:00,0,0,0,27.8,910.1,6550.8,0.00 
2020-09-01 23:15:00,0,0,0,27,910,6549.7,0.00 
2020-09-01 23:30:00,0,0,0,27.1,910,6549.9,0.00 
2020-09-01 23:45:00,0,1,0,26,909.8,6550,0.00 
2020-09-02 00:00:00,0,6,0,24.8,909.7,6550.3,0.00 
2020-09-02 00:15:00,0,0,0,25.7,910,6551.6,0.00 
2020-09-02 00:30:00,0,2,0,25,910.1,6550.9,0.00 
2020-09-02 00:45:00,0,0,0,24.1,910.1,6551.9,0.00 
2020-09-02 01:00:00,0,0,0,24.2,910.3,6552.5,0.00 
2020-09-02 01:15:00,0,0,0,24.2,910.2,6552.6,0.00 
2020-09-02 01:30:00,0,1,0,24,910.2,6553.2,0.00 
2020-09-02 01:45:00,0,1,0,23,910.4,0.3,0.00 
2020-09-02 02:00:00,0,2,0,22.6,910.4,0.1,0.00 
2020-09-02 02:15:00,0,0,0,22.1,910.2,1.4,0.00 
2020-09-02 02:30:00,0,0,0,21.6,910.3,1.6,0.00 
2020-09-02 02:45:00,0,0,0,21.6,910.1,1.7,0.00 
2020-09-02 03:00:00,0,2,0,20.9,910.1,2.7,0.00 
2020-09-02 03:15:00,0,0,0,21.8,910.2,2.1,0.00 
2020-09-02 03:30:00,0,0,0,22.3,910.3,1.4,0.00 
2020-09-02 03:45:00,0,4,0,20.6,910,2.1,0.00 
2020-09-02 04:00:00,0,0,0,20.9,910.1,3.1,0.00 
2020-09-02 04:15:00,0,2,0,19.6,910,3.4,0.00 
2020-09-02 04:30:00,0,1,0,19.8,910.1,3.4,0.00 
2020-09-02 04:45:00,0,0,0,19.7,910.2,3.7,0.00 
2020-09-02 05:00:00,0,0,0,20.1,910.4,3.1,0.00 
2020-09-02 05:15:00,0,1,0,19.7,910.3,3.5,0.00 
2020-09-02 05:30:00,0,0,0,19.9,910.4,2.8,0.00 
2020-09-02 05:45:00,0,0,0,20.2,910.5,2.3,0.00 
2020-09-02 06:00:00,0,1,0,20.1,910.7,2.4,0.00 
2020-09-02 06:15:00,0,0,0,20.2,910.6,2.8,0.00 
2020-09-02 06:30:00,0,0,0,19.6,910.6,3.5,0.00 
2020-09-02 06:45:00,0,0,0,21.9,910.5,1.3,0.00 
2020-09-02 07:00:00,0,1,0,21.2,910.8,1.6,0.00 
2020-09-02 07:15:00,6,2,4,20.9,910.8,2.7,0.16 
2020-09-02 07:30:00,25,2,19,22.5,911,0.8,0.91 
2020-09-02 07:45:00,58,17,36,23.6,911.1,0.2,1.89 
2020-09-02 08:00:00,101,32,56,23.3,911.2,0.5,3.73 
2020-09-02 08:15:00,118,12,77,24,911.2,0,6.05 
2020-09-02 08:30:00,193,31,94,24.5,911.3,6553.5,7.07 
2020-09-02 08:45:00,149,19,98,24.3,911.5,6552.9,6.11 
2020-09-02 09:00:00,183,16,94,24.3,911.5,6553.3,9.66 
2020-09-02 09:15:00,468,58,102,25.6,911.5,6553,15.95 
2020-09-02 09:30:00,457,43,122,25.9,911.8,6552.2,19.44 
2020-09-02 09:45:00,468,28,118,27.6,911.8,6552.3,23.71 
2020-09-02 10:00:00,776,41,162,28.2,911.8,6551,18.61 
2020-09-02 10:15:00,580,37,161,27.2,911.9,6550.6,25.81 
2020-09-02 10:30:00,827,29,131,29.3,911.9,6551,28.21 
2020-09-02 10:45:00,768,34,240,30.6,911.9,6549.9,28.08 
2020-09-02 11:00:00,667,25,173,30.2,911.9,6549.2,36.14 
2020-09-02 11:15:00,832,29,295,30.5,911.9,6548.3,23.70 
2020-09-02 11:30:00,520,9,304,30.2,911.8,6548.5,21.56 
2020-09-02 11:45:00,534,8,313,31.3,911.6,6549,25.89 
2020-09-02 12:00:00,516,8,351,31.2,911.6,6548.6,20.55 
2020-09-02 12:15:00,426,4,342,30.7,911.4,6548.3,19.29 
2020-09-02 12:30:00,562,9,374,31.3,911.3,6548.7,29.99 
2020-09-02 12:45:00,1109,18,484,32.5,911,6548.6,30.50 
2020-09-02 13:00:00,648,15,464,32.3,910.8,6547.7,25.22 
2020-09-02 13:15:00,741,12,494,32.1,910.7,6547.7,25.22 
2020-09-02 13:30:00,619,12,418,33.2,910.6,6547.4,24.14 
2020-09-02 13:45:00,771,8,468,32.5,910.5,6547.3,26.78 
2020-09-02 14:00:00,1172,15,453,32,910.1,6547.3,38.50 
2020-09-02 14:15:00,1186,13,405,33.7,910,6547.8,37.07 
2020-09-02 14:30:00,733,12,306,32.4,910,6547,25.81 
2020-09-02 14:45:00,526,13,253,32,909.8,6547.8,22.43 
2020-09-02 15:00:00,716,10,361,32.5,909.6,6547.5,27.23 
2020-09-02 15:15:00,1144,16,413,32.9,909.4,6546.9,33.02 
2020-09-02 15:30:00,1025,10,368,33.3,909.3,6547.4,35.74 
2020-09-02 15:45:00,704,8,283,32.7,909,6546.5,26.57 
2020-09-02 16:00:00,399,7,191,33.1,908.9,6546.9,19.69 
2020-09-02 16:15:00,532,6,280,33.5,908.5,6546.5,24.32 
2020-09-02 16:30:00,926,6,483,33.6,908.5,6546.5,25.90 
2020-09-02 16:45:00,840,9,455,33.4,908.2,6546.5,29.93 
2020-09-02 17:00:00,790,13,453,33.4,908.2,6546.5,18.64 
2020-09-02 17:15:00,819,12,480,33.4,908.1,6546.6,13.89 
2020-09-02 17:30:00,661,11,406,33,908.1,6546.5,9.08 
2020-09-02 17:45:00,309,7,179,32.8,908.1,6546.7,9.65 
2020-09-02 18:00:00,211,7,135,32.5,907.9,6547.5,9.51 
2020-09-02 18:15:00,289,6,190,32.7,908.1,6547.2,10.03 
2020-09-02 18:30:00,141,3,116,32.6,907.9,6546.6,5.24 
2020-09-02 18:45:00,216,0,156,32.6,908,6547,5.99 
2020-09-02 19:00:00,126,1,92,32.5,907.9,6547.3,4.53 
2020-09-02 19:15:00,74,0,59,32.5,907.7,6547.6,1.94 
2020-09-02 19:30:00,44,0,40,32.2,907.8,6547,1.14 
2020-09-02 19:45:00,29,0,26,31.7,907.8,6548.1,0.47 
2020-09-02 20:00:00,6,1,6,31.5,907.7,6549,0.00 
2020-09-02 20:15:00,0,0,0,31.2,908,6549,0.00 
2020-09-02 20:30:00,0,0,0,30.8,908,6549.5,0.00 
2020-09-02 20:45:00,0,1,0,30.3,908.2,6549.4,0.00 
2020-09-02 21:00:00,0,0,0,30.1,908.5,6549.7,0.00 
2020-09-02 21:15:00,0,0,0,30.4,908.3,6549.4,0.00 
2020-09-02 21:30:00,0,0,0,30.1,908.5,6549.7,0.00 
2020-09-02 21:45:00,0,0,0,30.3,908.7,6550,0.00 
2020-09-02 22:00:00,0,0,0,30.1,908.6,6549.4,0.00 
2020-09-02 22:15:00,0,1,0,30,908.8,6549.8,0.00 
2020-09-02 22:30:00,0,0,0,28.7,909.2,6549.4,0.00 
2020-09-02 22:45:00,0,0,0,28.9,909.3,6549.4,0.00 
2020-09-02 23:00:00,0,1,0,28.8,909.2,6551.1,0.00 
2020-09-02 23:15:00,0,0,0,28.8,909.4,6551.7,0.00 
2020-09-02 23:30:00,0,1,0,28,909.5,6551.5,0.00 
2020-09-02 23:45:00,0,0,0,28.2,909.4,6550.8,0.00 
2020-09-03 00:00:00,0,0,0,28,909.2,6551.3,0.00 
2020-09-03 00:15:00,0,0,0,28.1,909.3,6551.2,0.00 
2020-09-03 00:30:00,0,1,0,28,909.3,6551.3,0.00 
2020-09-03 00:45:00,0,1,0,27.2,909.2,6551.4,0.00 
2020-09-03 01:00:00,0,0,0,27.1,909.3,6551.7,0.00 
2020-09-03 01:15:00,0,0,0,26.7,909.4,6552.4,0.00 
2020-09-03 01:30:00,0,1,0,26.4,909.4,6552.2,0.00 
2020-09-03 01:45:00,0,1,0,26.5,909.4,6552.3,0.00 
2020-09-03 02:00:00,0,0,0,26.9,909.3,6552.4,0.00 
2020-09-03 02:15:00,0,0,0,26.8,909.2,6552.9,0.00 
2020-09-03 02:30:00,0,0,0,26.8,909.1,6552.3,0.00 
2020-09-03 02:45:00,0,0,0,26.5,909,6552.5,0.00 
2020-09-03 03:00:00,0,0,0,26.7,908.9,6552.6,0.00 
2020-09-03 03:15:00,0,0,0,26.9,908.8,6552.3,0.00 
2020-09-03 03:30:00,0,2,0,26.1,908.9,6552.5,0.00 
2020-09-03 03:45:00,0,2,0,25.4,909.1,6553.3,0.00 
2020-09-03 04:00:00,0,0,0,24.6,909.1,0.5,0.00 
2020-09-03 04:15:00,0,0,0,25.3,909.1,6553.1,0.00 
2020-09-03 04:30:00,0,2,0,24.7,909.2,0,0.00 
2020-09-03 04:45:00,0,0,0,23.7,909.4,1.1,0.00 
2020-09-03 05:00:00,0,0,0,24.5,909.4,0.7,0.00 
2020-09-03 05:15:00,0,0,0,25.6,909.5,6553,0.00 
2020-09-03 05:30:00,0,0,0,25.2,909.5,6552.9,0.00 
2020-09-03 05:45:00,0,2,0,24.1,909.5,0,0.00 
2020-09-03 06:00:00,0,0,0,23.7,909.7,0.9,0.00 
2020-09-03 06:15:00,0,0,0,22.9,909.6,1.7,0.00 
2020-09-03 06:30:00,0,0,0,23.4,909.4,1.4,0.00 
2020-09-03 06:45:00,0,0,0,23.7,909.5,1.5,0.00 
2020-09-03 07:00:00,0,0,0,23.5,909.5,1.6,0.00 
2020-09-03 07:15:00,4,0,2,23.7,909.5,1.7,0.05 
2020-09-03 07:30:00,28,8,13,23.6,909.4,1.8,0.44 
2020-09-03 07:45:00,57,14,25,23.8,909.4,1.7,1.08 
2020-09-03 08:00:00,80,18,34,24,909.6,1.9,2.38 
2020-09-03 08:15:00,131,19,43,24.3,909.6,1.6,4.54 
2020-09-03 08:30:00,193,22,53,24.8,909.7,1.2,7.47 
2020-09-03 08:45:00,251,25,61,25.5,909.5,0.9,10.56 
2020-09-03 09:00:00,319,24,68,26.2,909.6,0.3,13.72 
2020-09-03 09:15:00,404,22,74,27,909.6,6553.1,16.84 
2020-09-03 09:30:00,491,23,83,27.8,909.5,6552.9,19.82 
2020-09-03 09:45:00,569,18,90,28.6,909.5,6552.8,22.67 
2020-09-03 10:00:00,639,18,95,28.7,909.5,6552.9,25.31 
2020-09-03 10:15:00,693,19,102,29.3,909.4,6553.4,27.75 
2020-09-03 10:30:00,735,17,111,29.8,909.3,6551.8,30.05 
2020-09-03 10:45:00,773,17,116,30.2,909,6551.5,32.09 
2020-09-03 11:00:00,821,15,124,30.7,909.2,6550.3,33.89 
2020-09-03 11:15:00,866,16,132,31.3,909.2,6550.1,35.56 
2020-09-03 11:30:00,915,15,142,31.5,909.2,6549.5,36.48 
2020-09-03 11:45:00,935,12,147,31.8,909,6549.5,37.95 
2020-09-03 12:00:00,943,10,163,32.1,908.8,6548.7,38.86 
2020-09-03 12:15:00,949,9,176,32.6,908.6,6548.3,39.52 
2020-09-03 12:30:00,965,9,194,32.5,908.4,6548,39.34 
2020-09-03 12:45:00,916,10,217,32.9,908.3,6548.4,35.25 
2020-09-03 13:00:00,709,9,191,33.5,908.1,6547.8,38.52 
2020-09-03 13:15:00,1040,10,255,33.6,907.8,6547.3,40.86 
2020-09-03 13:30:00,1048,10,279,33.7,907.8,6547.4,40.75 
2020-09-03 13:45:00,1050,9,410,33.8,907.6,6547.7,40.90 
2020-09-03 14:00:00,1056,9,326,33.8,907.4,6547.3,40.41 
2020-09-03 14:15:00,1052,9,353,34.4,907.2,6547.2,39.88 
2020-09-03 14:30:00,1052,11,379,33.7,907,6547.5,39.99 
2020-09-03 14:45:00,1047,6,402,34.9,907,6547.2,39.15 
2020-09-03 15:00:00,1044,11,438,34.4,906.8,6546.8,38.47 
2020-09-03 15:15:00,1021,7,445,35.4,906.5,6547.5,37.15 
2020-09-03 15:30:00,1004,8,466,35,906.2,6546.8,36.38 
2020-09-03 15:45:00,985,8,487,34.9,906.1,6546.8,35.76 
2020-09-03 16:00:00,937,9,496,35.3,905.8,6547,33.83 
2020-09-03 16:15:00,869,7,496,35.2,905.5,6547.7,32.27 
2020-09-03 16:30:00,798,9,497,35.4,905.5,6547.6,30.57 
2020-09-03 16:45:00,735,7,488,35.9,905.4,6547,28.91 
2020-09-03 17:00:00,695,7,478,35.1,905.1,6546.9,26.71 
2020-09-03 17:15:00,650,5,457,35.5,904.9,6547.2,24.37 
2020-09-03 17:30:00,606,6,432,35.2,904.8,6547,21.91 
2020-09-03 17:45:00,553,9,395,34.7,904.7,6547.2,19.24 
2020-09-03 18:00:00,481,7,344,34.9,904.5,6547.9,16.47 
2020-09-03 18:15:00,398,7,286,35.1,904.5,6548,13.44 
2020-09-03 18:30:00,315,5,227,34.8,904.5,6547.9,10.42 
2020-09-03 18:45:00,242,1,176,34.9,904.4,6548,7.47 
2020-09-03 19:00:00,178,0,133,34.6,904.4,6548.1,4.75 
2020-09-03 19:15:00,124,0,92,34.6,904.2,6548.4,2.53 
2020-09-03 19:30:00,68,0,55,34.4,904.1,6548.4,1.03 
2020-09-03 19:45:00,45,1,26,34.1,903.9,6548,0.28 
2020-09-03 20:00:00,19,1,10,33.7,903.8,6548.2,0.00 
2020-09-03 20:15:00,0,1,0,33.2,903.8,6548.4,0.00 
2020-09-03 20:30:00,0,0,0,32.7,903.7,6548.5,0.00 
2020-09-03 20:45:00,0,1,0,32.4,903.8,6549,0.00 
2020-09-03 21:00:00,0,0,0,31.6,903.8,6549.3,0.00 
2020-09-03 21:15:00,0,0,0,31.6,903.8,6549.5,0.00 
2020-09-03 21:30:00,0,0,0,30.6,904.1,6549.4,0.00 
2020-09-03 21:45:00,0,1,0,30,904.3,6549.9,0.00 
2020-09-03 22:00:00,0,0,0,29.8,904.2,6550.6,0.00 
2020-09-03 22:15:00,0,0,0,29.3,904.4,6550.4,0.00 
2020-09-03 22:30:00,0,1,0,28.4,904.3,6551.4,0.00 
2020-09-03 22:45:00,0,0,0,28.2,904.4,6551.6,0.00 
2020-09-03 23:00:00,0,0,0,28,904.5,6552.2,0.00 
2020-09-03 23:15:00,0,0,0,27.7,904.4,6552.4,0.00 
2020-09-03 23:30:00,0,0,0,27.8,904.4,6552.7,0.00 
2020-09-03 23:45:00,0,0,0,27.6,904.5,6553.1,0.00 
2020-09-04 00:00:00,0,0,0,27.7,904.5,6553.2,0.00 
2020-09-04 00:15:00,0,0,0,27.4,904.5,6553.4,0.00 
2020-09-04 00:30:00,0,0,0,27,904.7,6553.3,0.00 
2020-09-04 00:45:00,0,0,0,26.8,904.8,6553.5,0.00 
2020-09-04 01:00:00,0,0,0,27,904.6,6553.3,0.00 
2020-09-04 01:15:00,0,0,0,26.5,904.7,6553.4,0.00 
2020-09-04 01:30:00,0,0,0,26.3,904.5,0,0.00 
2020-09-04 01:45:00,0,0,0,26.2,904.4,0.2,0.00 
2020-09-04 02:00:00,0,0,0,26.3,904.6,0.1,0.00 
2020-09-04 02:15:00,0,1,0,25.8,904.6,0,0.00 
2020-09-04 02:30:00,0,0,0,26,904.5,0.1,0.00 
2020-09-04 02:45:00,0,0,0,25.8,904.2,0.2,0.00 
2020-09-04 03:00:00,0,0,0,26,904.3,0,0.00 
2020-09-04 03:15:00,0,0,0,26.1,904.3,0,0.00 
2020-09-04 03:30:00,0,0,0,26.4,904.2,6552.5,0.00 
2020-09-04 03:45:00,0,0,0,26.2,904.2,6553.4,0.00 
2020-09-04 04:00:00,0,0,0,26,904.3,0,0.00 
2020-09-04 04:15:00,0,0,0,26.2,904.3,6553.3,0.00 
2020-09-04 04:30:00,0,0,0,26.1,904.3,6553.2,0.00 
2020-09-04 04:45:00,0,0,0,25.8,904.5,6553.1,0.00 
2020-09-04 05:00:00,0,0,0,25.6,904.4,6553.5,0.00 
2020-09-04 05:15:00,0,1,0,24.8,904.4,0.9,0.00 
2020-09-04 05:30:00,0,0,0,25.6,904.4,6553.5,0.00 
2020-09-04 05:45:00,0,0,0,26,904.5,6553.4,0.00 
2020-09-04 06:00:00,0,3,0,25.7,904.5,6552.9,0.00 
2020-09-04 06:15:00,0,1,0,25.3,904.2,6553.5,0.00 
2020-09-04 06:30:00,0,0,0,25.1,904.2,6553.2,0.00 
2020-09-04 06:45:00,0,1,0,25,904.5,6553.4,0.00 
2020-09-04 07:00:00,0,0,0,24.4,904.8,0.1,0.00 
2020-09-04 07:15:00,0,0,0,24.1,904.7,0,0.03 
2020-09-04 07:30:00,11,3,12,23,904.9,1.1,0.08 
2020-09-04 07:45:00,11,0,11,22.9,905.3,1.8,0.15 
2020-09-04 08:00:00,15,1,15,22.2,905.2,2.6,0.35 
2020-09-04 08:15:00,21,0,20,22.8,905.5,1.4,0.93 
2020-09-04 08:30:00,32,1,33,23.1,905.4,1,1.38 
2020-09-04 08:45:00,55,1,55,22.8,905.5,1.1,3.22 
2020-09-04 09:00:00,113,0,102,23.2,905.5,1,8.87 
2020-09-04 09:15:00,239,8,135,24.4,905.6,6553.5,9.04 
2020-09-04 09:30:00,193,5,172,25.2,905.5,6553.1,6.98 
2020-09-04 09:45:00,110,0,111,25.7,905.7,6552.4,4.89 
2020-09-04 10:00:00,79,0,84,25.9,905.5,6552.2,3.44 
2020-09-04 10:15:00,75,1,75,24.6,905.8,6552,4.63 
2020-09-04 10:30:00,113,0,103,25.3,905.8,6553.2,5.48 
2020-09-04 10:45:00,121,0,122,26,905.8,6552.4,6.29 
2020-09-04 11:00:00,144,0,139,26.4,906,6551.7,6.79 
2020-09-04 11:15:00,157,1,138,26.8,906.3,6551.7,9.08 
2020-09-04 11:30:00,214,1,193,27.1,906.6,6550.6,9.86 
2020-09-04 11:45:00,156,1,151,27.4,906.4,6550,4.71 
2020-09-04 12:00:00,80,1,74,27.6,906.8,6550.3,4.02 
2020-09-04 12:15:00,126,0,109,27.2,906.5,6551,5.67 
2020-09-04 12:30:00,133,0,118,27.5,906.8,6550.7,6.72 
2020-09-04 12:45:00,206,1,166,27.9,906.8,6550.8,11.47 
2020-09-04 13:00:00,371,1,308,28.1,906.7,6551.2,21.02 
2020-09-04 13:15:00,415,4,340,29.3,906.7,6550.7,21.79 
2020-09-04 13:30:00,788,4,518,31.8,906.3,6549.8,32.53 
2020-09-04 13:45:00,874,10,564,32.3,906,6549.8,24.30 
2020-09-04 14:00:00,739,10,438,31.9,906.2,6552,14.61 
2020-09-04 14:15:00,244,4,190,31.2,906,6551.6,8.91 
2020-09-04 14:30:00,193,1,157,30.9,906.2,6551.9,7.29 
2020-09-04 14:45:00,186,2,164,30.5,906.3,6551.9,7.15 
2020-09-04 15:00:00,133,1,113,30.4,906.4,6552.1,8.42 
2020-09-04 15:15:00,184,2,153,30.6,906.4,0.4,12.55 
2020-09-04 15:30:00,389,2,303,30.9,906.3,1,15.70 
2020-09-04 15:45:00,308,3,256,31.3,905.9,0.8,13.07 
2020-09-04 16:00:00,265,2,232,31.3,906.3,1.4,8.15 
2020-09-04 16:15:00,168,2,143,31,906.2,1.3,8.06 
2020-09-04 16:30:00,203,1,177,31.3,906.1,0.3,9.33 
2020-09-04 16:45:00,246,2,210,31.1,906.2,1.1,10.42 
2020-09-04 17:00:00,226,3,183,31.1,905.9,0.2,8.27 
2020-09-04 17:15:00,197,3,158,30.6,906,6553.3,7.01 
2020-09-04 17:30:00,121,1,114,30.3,905.9,6553.3,3.53 
2020-09-04 17:45:00,65,1,59,29.9,905.8,6551.5,2.53 
2020-09-04 18:00:00,75,1,65,29.6,906.2,6551.8,2.98 
2020-09-04 18:15:00,66,0,62,29.7,906.1,0.5,2.60 
2020-09-04 18:30:00,51,0,44,29.5,906.3,2.7,2.03 
2020-09-04 18:45:00,46,1,40,29.3,906.6,5.1,1.77 
2020-09-04 19:00:00,44,0,39,29.3,906.4,6.1,1.29 
2020-09-04 19:15:00,34,0,31,29.1,906.4,5.8,1.09 
2020-09-04 19:30:00,23,0,21,29,906.5,5.8,0.24 
2020-09-04 19:45:00,10,0,9,29,906.8,6.5,0.00 
2020-09-04 20:00:00,2,0,3,28.5,906.9,7.2,0.00 
2020-09-04 20:15:00,0,0,0,28.3,906.8,8.5,0.00 
2020-09-04 20:30:00,0,0,0,27.8,907.1,8.4,0.00 
2020-09-04 20:45:00,0,0,0,27.8,907.2,8.6,0.00 
2020-09-04 21:00:00,0,0,0,27.7,907.3,11.7,0.00 
2020-09-04 21:15:00,0,0,0,27.3,907.3,11.6,0.00 
2020-09-04 21:30:00,0,1,0,26.9,907.5,12.2,0.00 
2020-09-04 21:45:00,0,1,0,26.5,907.6,13.2,0.00 
2020-09-04 22:00:00,0,1,0,26.1,907.8,13.7,0.00 
2020-09-04 22:15:00,0,0,0,25.7,907.8,14.5,0.00 
2020-09-04 22:30:00,0,1,0,25.2,908,16.8,0.00 
2020-09-04 22:45:00,0,0,0,24.9,908,18.7,0.00 
2020-09-04 23:00:00,0,0,0,24.7,908.3,18.9,0.00 
2020-09-04 23:15:00,0,0,0,24.5,908.6,18.9,0.00 
2020-09-04 23:30:00,0,0,0,24.5,908.5,19.9,0.00 
